image,repo,age_days,pull_count,size_mb,n_tags,packages,vuln_critical,vuln_high,vuln_medium,vuln_low,vuln_total,secrets,misconfig,malware
photon@sha256:3880d6327d3b44e1f77684319e2e0601fc1e8ec17daa2c240402bf3b7b4c4fe1,library/photon,325,18468774,16.3,1,37,8,75,96,8,187,0,4,0
photon@sha256:05f329e71ccc07fa5f49cd664a770fde2ad197b13aaba7f7327f0227636afe14,library/photon,304,18468774,16.3,1,37,6,75,96,8,185,0,4,0
photon@sha256:1d12044867d102e443b8e25e66b7d439703126959d759050e19c1dba1cf209c4,library/photon,297,18468774,16.3,1,37,6,75,96,8,185,0,4,0
amazonlinux@sha256:710edf4f6d4691bdcdaea1882685df09d6fab911db0288d1cc9081d1cc9fce40,library/amazonlinux,495,963689227,53.2,1,108,4,115,164,27,410,0,3,3
amazonlinux@sha256:2d9ec89c0d32c6a59c412dcd1f5f78ef471ddb13eb89d8ec8623a7d82331e2f3,library/amazonlinux,483,963689227,53.2,1,108,4,115,164,27,410,0,3,3
amazonlinux@sha256:b664c83f6beb6eb48da4b4a9110b1e312ee686e82c2008a93fff991f13414f96,library/amazonlinux,474,963689227,53.1,1,108,4,115,164,27,410,0,3,3
amazonlinux@sha256:35112b16087dc343f9b3acd35d916d002dcdca9e492124f4f5985f3c94cc5a19,library/amazonlinux,465,963689227,53.2,1,108,4,115,164,27,410,0,3,3
amazonlinux@sha256:8defc31c8afe6071755b1daa6ee7a87960be5ced9d36d4accdc63c1631741394,library/amazonlinux,448,963689227,53.2,1,108,4,113,164,27,407,0,3,3
amazonlinux@sha256:9080833347607f6b5f92fba28d7b6345f6b3cac1e478349d27441b39b02a8b9e,library/amazonlinux,434,963689227,53.1,1,108,4,113,162,27,404,0,3,3
amazonlinux@sha256:58727396f937f2edcd135d681100fa006ae35616b74ba3a95a7129320313c269,library/amazonlinux,419,963689227,53.1,1,108,4,107,152,27,291,0,3,3
amazonlinux@sha256:d2b7c9c18d23a992c5364d51f3ec62f4e5d47b6d0b6dfc35078104d414fe48ba,library/amazonlinux,414,963689227,55.9,1,115,4,125,159,25,314,0,4,3
amazonlinux@sha256:e809271a174e97becee478add6dbe85ffc8eb6eae7818fa3436dbfea3baa1cf3,library/amazonlinux,392,963689227,55.9,1,115,4,125,159,25,314,0,4,3
amazonlinux@sha256:bd0fb539d7b7ef0818348b5cb0e211f5f1bbd3098d0bd980c8d7b36ce0a241fa,library/amazonlinux,385,963689227,53.9,1,109,4,125,153,25,308,0,3,3
amazonlinux@sha256:52aa6628323e60216e3006169661ad958ba0b7f6cb8ff269a2b96eb4563e24a7,library/amazonlinux,366,963689227,53.6,1,109,4,123,141,25,294,0,3,3
amazonlinux@sha256:902d28c96ed14afe9aa1d416a8eff2e45368c73f98ff8707d199c03e889fb0ce,library/amazonlinux,342,963689227,53.6,1,109,4,115,118,25,263,0,3,3
debian@sha256:b7f4c9d507391d6ceb9c8e92c7e95018928de8667bef5612407761017c3bdca5,library/debian,3223,1625572102,48.4,1,92,426,1511,1784,531,5293,2,4,3
debian@sha256:ddc1c87b661e95f275fb6f21d27751a06e6016e1c5cf150b54d54d9d9d800c47,library/debian,3172,1625572102,47.8,1,93,426,1473,1623,539,5124,2,4,3
debian@sha256:ac0e04c12b91165f27a56c4fca48c5c1e5b83d2c03ef4f3f84e395a336335fab,library/debian,3120,1625572102,47.6,1,92,403,1445,1621,534,5060,2,4,3
debian@sha256:4c8079f823b8dd1b8d5747f3d8f3e5ad96cb7a319d79807086c9cc2de2453105,library/debian,3083,1625572102,48.4,1,93,403,1403,1597,480,4946,2,4,3
debian@sha256:978fa1d56cfb25185580565691f4529b0b85dc2766d3d03e7074be45049f64ad,library/debian,3017,1625572102,47.9,1,88,329,1087,1489,434,4297,2,4,3
debian@sha256:b121f2a2734f6324dbd27e8c2ab4e26588ba1628bbdeb0b88bf0ac233b8ddd28,library/debian,2991,1625572102,48.1,1,88,301,1077,1489,422,4193,2,4,3
debian@sha256:e3b92669975e32cc47e9c4d24a8090e927f89378131beb28e527a0e8a8ad1e28,library/debian,2945,1625572102,48.3,1,90,253,1073,1496,420,4147,2,4,3
debian@sha256:9f85725d74c7a6f2b2542249201b8cb613ec5d0761997bdd5d14869e0a9a41c3,library/debian,128,1625572102,48.8,1,77,15,111,165,16,360,1,4,2
debian@sha256:cc357e63a86058b3123062730a80ff17caa0a7e3be0d9e9bcf18ed5fb70f92ee,library/debian,107,1625572102,48.7,1,77,15,86,133,16,303,1,4,2
debian@sha256:9a4493cdbaaa0f44977e6bc1bce04eab0ab76128b9ba1fe561d9cf7677ba316e,library/debian,86,1625572102,48.7,1,77,15,86,133,16,303,1,4,2
debian@sha256:35d8facf53da488ef01d303a59d76121e3f1ceb78c2f22900c4fc56c6a119405,library/debian,66,1625572102,48.7,1,76,15,78,113,16,275,1,4,2
debian@sha256:18df5244f3e6e42f45569d150077fcdca9cba742baffa953aa26f26c5cff9578,library/debian,44,1625572102,48.7,1,76,15,75,97,16,256,1,4,2
debian@sha256:7ae5630163357de51938f5d6a735e471c9d6810e14297b9b7c5ce9138549ee2b,library/debian,29,1625572102,48.7,1,76,11,56,92,16,227,1,4,2
alpine@sha256:73c155696fe65b68696e6ea24088693546ac468b3e14542f23f0efbde289cc97,library/alpine,1520,11870700656,2.8,1,14,7,53,62,4,126,0,3,0
alpine@sha256:1e014f84205d569a5cc3be4e108ca614055f7e21d11928946113ab3f36054801,library/alpine,1515,11870700656,2.8,1,14,7,50,63,4,124,0,3,0
alpine@sha256:a777c9c66ba177ccfea23f2a216ff6721e78a662cd17019488c417135299cd89,library/alpine,1508,11870700656,2.8,1,14,7,44,63,4,118,0,3,0
alpine@sha256:26284c09912acfc5497b462c5da8a2cd14e01b4f3ffa876596f5289dd8eab7f2,library/alpine,1402,11870700656,2.8,1,14,7,44,57,4,112,0,3,0
alpine@sha256:7a38a4540724813e4190d086e955a8e757a7302551cc7555012fa63b57f1cf87,library/alpine,1381,11870700656,2.8,1,14,4,44,57,4,109,0,3,0
alpine@sha256:babba7b40fc3ae2a4dbed37886067d40a56cc35628c9b13e6669326250f0fea3,library/alpine,1195,11870700656,2.8,1,14,4,26,51,4,85,0,3,0
alpine@sha256:82389ea44e50c696aba18393b168a833929506f5b29b9d75eb817acceb6d54ba,library/alpine,1149,11870700656,2.8,1,14,4,20,45,4,73,0,3,0
alpine@sha256:c58a2fce65cb3487f965d2fb08eec4843384dbe29264f427b665421db1aabef2,library/alpine,1072,11870700656,2.8,1,14,4,20,37,4,65,0,3,0
alpine@sha256:6a0657acfef760bd9e293361c9b558e98e7d740ed0dffca823d17098a4ffddf5,library/alpine,903,11870700656,2.8,2,14,4,20,19,4,47,0,3,0
alpine@sha256:4ff3ca91275773af45cb4b0834e12b7eb47d1c18f770a0b151381cd227f4c253,library/alpine,1459,11870700656,2.8,1,14,7,54,69,4,134,0,3,0
alpine@sha256:9b2a28eb47540823042a2ba401386845089bb7b62a9637d55816132c4c3c36eb,library/alpine,1403,11870700656,2.8,1,14,7,48,63,4,122,0,3,0
alpine@sha256:1304f174557314a7ed9eddb4eab12fed12cb0cd9809e4c28f29af86979a3c870,library/alpine,1381,11870700656,2.8,1,14,4,48,63,4,119,0,3,0
alpine@sha256:3d426b0bfc361d6e8303f51459f17782b219dece42a1c7fe463b6014b189c86d,library/alpine,1286,11870700656,2.8,1,14,4,48,63,4,119,0,3,0
alpine@sha256:0b29a7f4d42d6b5d6433ea91322903900e81b95d47d97d909a6e388e840f4f4a,library/alpine,1195,11870700656,2.8,1,14,4,30,57,4,95,0,3,0
alpine@sha256:e28792ec7904bff56f22df296d78cc1188caf347bd824570d0ecf235e4f6e4cd,library/alpine,1149,11870700656,2.8,1,14,4,24,51,4,83,0,3,0
alpine@sha256:5fefcf0a67bdce28447c74b2f4e7cdfc9b8f9ed39fc7d3567b09a8f7cbdab098,library/alpine,1072,11870700656,2.8,1,14,4,24,43,4,80,0,3,0
alpine@sha256:b7976818ac23c46dbc69437dd41c5ba32750f0345ad706209d2208b4db84e1e8,library/alpine,1018,11870700656,2.8,1,14,4,24,31,4,66,0,3,0
alpine@sha256:ca452b8ab373e6de9c39d030870a52b8f0d3a9cf998c43183fd114660ae96330,library/alpine,903,11870700656,2.8,1,14,4,24,25,4,59,0,3,0
alpine@sha256:0db9d004361b106932f8c7632ae54d56e92c18281e2dd203127d77405020abf6,library/alpine,846,11870700656,2.8,2,14,4,24,25,4,59,0,3,0
alpine@sha256:c0d488a800e4127c334ad20d61d7bc21b4097540327217dfab52262adc02380c,library/alpine,1276,11870700656,3.4,1,15,9,104,156,32,301,0,3,0
alpine@sha256:9dd89930b3a7cc289bb4c70b85b7a910acb21240f52c405e586ca54db078a0c5,library/alpine,1282,11870700656,3.4,1,15,9,104,156,32,301,0,3,0
alpine@sha256:93d5a28ff72d288d69b5997b8ba47396d2cbb62a72b5d87cd3351094b5d578a0,library/alpine,1228,11870700656,3.4,1,15,9,98,156,32,295,0,3,0
alpine@sha256:e2e16842c9b54d985bf1ef9242a313f36b856181f188de21313820e177002501,library/alpine,1195,11870700656,3.4,1,15,9,62,144,32,247,0,3,0
alpine@sha256:b6ca290b6b4cdcca5b3db3ffa338ee0285c11744b4a6abaa9627746ee3291d8d,library/alpine,1149,11870700656,3.4,1,15,9,56,132,32,229,0,3,0
alpine@sha256:81a4480db344455c6e0dbbca3188962273b5eb5c22efa3fef05824de6048bfa8,library/alpine,1072,11870700656,3.4,1,15,9,56,120,32,247,0,3,0
alpine@sha256:7298bd41b8aee1adde2a0a2819f695b5057bfd0234bf250f0e5d9946c7ab38bd,library/alpine,1018,11870700656,3.4,1,15,9,56,102,32,226,0,3,0
archlinux@sha256:16a95721ca6e63048ca1ca960b4ac8d9a5c74609d46954ef792a5e1360f41069,library/archlinux,241,31932408,164.7,1,124,3,37,47,5,131,29,5,10
archlinux@sha256:3da61078ff1ed4b4e85416bb9359652ee699d025893a206228a5914c89a9fb3e,library/archlinux,234,31932408,164.7,1,124,3,37,47,5,131,29,5,10
archlinux@sha256:2fcdd55448255f87dd337ef5c0fdbd5e4fec432345db1aa5faea4bf2764b4ca8,library/archlinux,225,31932408,165.3,1,124,3,37,47,5,131,29,5,10
archlinux@sha256:c7f7b9545dd34e5e990b3dba126ac890dca86a19a76931d0de121fad65ba0830,library/archlinux,220,31932408,165.3,1,124,3,37,47,5,170,29,5,10
archlinux@sha256:34c848de96e5e94268710ef1b520acd7e6cd9ae49b77a62aaa28b9bcc0a38552,library/archlinux,213,31932408,165.3,1,124,3,37,47,5,170,29,5,10
archlinux@sha256:f6d2fbe8e7c8763f89d8fc37006df2a12747d6a85e554c703eafe3f5a7e175d2,library/archlinux,154,31932408,174.5,1,127,3,30,25,3,107,29,5,12
archlinux@sha256:0ad58bc09ac5dc7ecdf43f5c2d221b23400dde42cbf3fb80e78c66046b941687,library/archlinux,149,31932408,174.7,1,127,3,30,25,3,107,29,5,12
archlinux@sha256:5e0f5cc5dea069631fd7063d8d30882d279e284eb6a55a6b78914b3445c3cf84,library/archlinux,144,31932408,174.7,1,127,3,30,25,3,107,29,5,12
archlinux@sha256:9196779c67e7509190eccbfd1a5149cbf43712bfd142dba8d893fe291912b852,library/archlinux,136,31932408,174.7,1,127,3,30,25,3,107,29,5,12
archlinux@sha256:f63269aa09e82c18fe3066ba08d4e3e3ca0563aea84fbb85b7f65b317482c083,library/archlinux,129,31932408,176.2,1,128,3,30,25,3,84,32,5,12
archlinux@sha256:04c1c7e8d23f22bfd227e4d683fe0eb456a9dfc5bc1c312de750b7ae720cdd47,library/archlinux,121,31932408,176.2,1,128,3,30,25,3,84,32,5,12
ubuntu@sha256:33d782143e3a76315de8570db1673fda6d5b17c854190b74e9e890d8e95c85cf,library/ubuntu,471,9889389327,29.5,1,101,15,66,390,176,727,3,4,2
ubuntu@sha256:a76d0e9d99f0e91640e35824a6259c93156f0f07b7778ba05808c750e7fa6e68,library/ubuntu,408,9889389327,29.5,1,101,11,58,336,154,616,3,4,2
ubuntu@sha256:899ec23064539c814a4dbbf98d4baf0e384e4394ebc8638bea7bbe4cb8ef4e12,library/ubuntu,381,9889389327,29.5,1,101,11,57,333,154,611,3,4,2
ubuntu@sha256:6f63292a7444f9346bf6ec6816dd93029dae021ee00cabb564c440417519680c,library/ubuntu,352,9889389327,29.5,1,101,11,54,222,102,431,3,4,2
ubuntu@sha256:08e2cd26ee66d0d46d6394df594f2877fc9b9381d9630a9ef5d86e27dfae9a95,library/ubuntu,323,9889389327,29.5,1,101,11,50,208,102,407,3,4,2
ubuntu@sha256:da5fdf346e5313bef2a3dd2476c0251d48103213a5e3a0cb3afbb8909f3cf50f,library/ubuntu,310,9889389327,29.5,1,101,11,48,198,102,393,3,4,2
ubuntu@sha256:1f809e07a0402375e7b2ede95e4c43f5605a83c447d1a4ca9c9d3c4194440104,library/ubuntu,282,9889389327,29.5,1,101,11,48,195,102,389,3,4,2
ubuntu@sha256:d0afa9fbcf16134b776fbba4a04c31d476eece2d080c66c887fdd2608e4219a9,library/ubuntu,262,9889389327,29.5,1,101,11,48,192,96,377,3,4,2
ubuntu@sha256:4cb780d50443fc4463f1f9360c03ca46512e4fdd8fd97c5ce7e69c8758924575,library/ubuntu,231,9889389327,29.5,1,101,11,46,184,94,361,3,4,2
ubuntu@sha256:1c4cc37c10c4678fd5369d172a4e079af8a28a6e6f724647ccaa311b4801c3c9,library/ubuntu,189,9889389327,29.5,1,101,11,46,184,94,361,3,4,2
ubuntu@sha256:34577a83cd7a8f1e55f6eb173fd9bb70c16127a83d6bf06f56f6b1fff9e406b9,library/ubuntu,126,9889389327,29.5,1,101,11,43,259,142,488,3,4,2
ubuntu@sha256:5c8b2c0a6c745bc177669abfaa716b4bc57d58e2ea3882fb5da67f4d59e3dda5,library/ubuntu,93,9889389327,29.5,1,101,10,32,231,118,420,3,4,2
ubuntu@sha256:c9672795a48854502d9dc0f1b719ac36dd99259a2f8ce425904a5cb4ae0d60d2,library/ubuntu,65,9889389327,29.5,1,101,10,32,226,115,411,10,4,2
amazonlinux@sha256:238da73d5f7e26f01b30f1e30b4a7156d3b344d9368c278ef5bd14d2294f27f6,library/amazonlinux,622,963689227,62.7,1,117,5,78,146,13,244,12,3,3
amazonlinux@sha256:57221fe6de154df3d306dd06630c238d282db6e7d6d86bdd7636e56af931f3f9,library/amazonlinux,605,963689227,62.7,1,117,5,78,146,13,244,12,3,3
amazonlinux@sha256:5e71ba9ef75292166e7aad93a6e3bd37518e77fb3c627362b3083a25b49a8f79,library/amazonlinux,591,963689227,62.7,1,117,5,78,146,13,244,12,3,3
amazonlinux@sha256:abc32d8cb5afafe49a21d5f8e27a0cb44d7af71a59eab6740521e96f76c9e575,library/amazonlinux,577,963689227,62.7,1,117,5,78,146,13,244,12,3,3
amazonlinux@sha256:136c007b975839fa8872134404dab884b934ce0e29d904d09d98b48aa4c429f6,library/amazonlinux,560,963689227,62.7,1,117,5,78,142,13,240,12,3,3
amazonlinux@sha256:59a60a81efa119dffb69d057fce03fa9b5581db48e4275d16a2bb77eaca938a1,library/amazonlinux,517,963689227,62.7,1,117,5,107,194,18,326,12,3,3
amazonlinux@sha256:2c8279290e3f85f7a1b41922b8e00fb2468185e59b8751cf5ac247f59244fdf4,library/amazonlinux,495,963689227,62.6,1,117,5,104,164,18,293,12,3,3
amazonlinux@sha256:fd62616e705ff2131df38f58f4393f05df0ace422252fe1b112cbedd15c3e2ef,library/amazonlinux,483,963689227,62.6,1,117,5,104,164,18,293,12,3,3
amazonlinux@sha256:4f1591aadf55e9cad680158e8bb7011a681859dd98373ac69a88a6936be2d7b4,library/amazonlinux,474,963689227,62.7,1,117,5,104,164,18,293,12,3,3
amazonlinux@sha256:d46d2f895e7478f1da393c0c4bdbf4f7cd4707f80519dd8cdc99735fd8b5d520,library/amazonlinux,465,963689227,62.7,1,117,5,104,158,18,287,12,3,3
amazonlinux@sha256:ad24f6187f54be6782f516dbabfe25bda091a54ea00425aa677cf2ef8280fbfc,library/amazonlinux,448,963689227,62.8,1,117,5,97,152,18,274,12,3,3
amazonlinux@sha256:6f5f1a86b54c965ce6547fbb5fea13125be4f14cef8aeb627c27bdc3af203522,library/amazonlinux,434,963689227,62.8,1,117,5,94,146,18,265,12,3,3
almalinux@sha256:8e47f29c59e1acc38971bc1a2122b2cb6fdb2b1e1505d4f2bb905ac975bb6312,library/almalinux,471,14397230,29.7,1,83,1,39,133,65,238,1,3,0
almalinux@sha256:87173375f2b78f5163218f19a07e5171d124e0e827aa11e6e64360f6dfef72de,library/almalinux,402,14397230,30.0,1,83,0,36,133,65,234,1,3,0
almalinux@sha256:c0eb9f4c9a8a6ad4ced4b32474ae917d0e72eec447877b21c881ccdb161e10b7,library/almalinux,367,14397230,30.0,1,83,0,36,133,65,234,1,3,0
almalinux@sha256:cdf51d3c88c73f019365232f16175eca296e0f05a38bccffa503f58937b200ab,library/almalinux,366,14397230,30.5,1,83,0,36,129,65,230,1,3,0
almalinux@sha256:2b5d583a51184d58f16c16315a0d684a92b533abba7b8c6fc12da3d9a26a37b2,library/almalinux,344,14397230,30.5,1,83,0,34,128,65,227,1,3,0
almalinux@sha256:530fedf4a14b1f5d19575c0c26a05cc12677d53195a513f4f9ec98c4d1185a46,library/almalinux,316,14397230,30.5,1,83,0,34,126,65,225,1,3,0
almalinux@sha256:65425c95b5274db829be8844df512dad0cc3450a55388b21d82b1c5bd2060994,library/almalinux,311,14397230,30.5,1,83,0,32,126,65,223,1,3,0
almalinux@sha256:657cd1933831d0facb970a801060f75c2ab0696656fd34b33c2155c6f92cc3f1,library/almalinux,290,14397230,30.8,1,83,0,29,125,65,219,1,3,0
almalinux@sha256:73a2532649ef76da468e4fb20a888214ce89ac26e4bd6ac23dc4b5e1dc0b79bf,library/almalinux,267,14397230,30.7,1,84,0,27,125,83,235,1,3,0
almalinux@sha256:4baaa6a02f3a6c3f196144f07e8c69e12588613db0740d99ebc34c3677764b04,library/almalinux,254,14397230,30.7,1,84,0,27,122,83,232,1,3,0
almalinux@sha256:2d04efcf2f8e9e786ff8751fd54ec134c0468e5852cfd4d972876295cc6d6223,library/almalinux,185,14397230,31.2,1,84,0,26,108,80,214,1,3,0
almalinux@sha256:133f56d0e0a01b030a71864208faa8346dc7c3d97ec8d2bc098f0a1b12b92b83,library/almalinux,136,14397230,31.2,1,84,0,26,98,80,204,1,3,0
almalinux@sha256:58010205c5d14bd07387d40cc693f993c046962a6983deb61b86fc0de44eb9ef,library/almalinux,112,14397230,31.2,1,84,0,26,98,80,204,1,3,0
almalinux@sha256:778c6712634d3acc431e9e87fcc84ad990f601e6a8c1e67fc9172bd5e5f5cc47,library/almalinux,83,14397230,31.2,1,84,0,11,91,59,161,1,3,0
almalinux@sha256:3f848481781aa619d6a6cf213fcf7ef07ecd11a481c7094bebd3ff5a961134b8,library/almalinux,52,14397230,31.2,1,84,0,11,82,59,152,1,3,0
almalinux@sha256:07fbf7ecd1cacf7a467d3ec7b91ce228fa802d092637a71361b5efd3cef3aeac,library/almalinux,44,14397230,31.2,1,84,0,9,82,59,150,1,3,0
almalinux@sha256:b367cedbce91b5db95c859f76979742236facc0f4f43023c8efde14f1e7e9951,library/almalinux,23,14397230,31.2,1,84,0,9,82,59,150,1,3,0
almalinux@sha256:2a7f337317b5727a2148a956fba9c450d8bcf28d9f55a1e6fc5394874c5f4dac,library/almalinux,17,14397230,31.2,1,84,0,9,82,59,150,1,3,0
photon@sha256:a80a41f87cfbb5734617662e9629b3780433c6d2d357076c7640051c9aea4c42,library/photon,2537,18468774,49.8,1,47,44,106,81,16,247,2,4,2
photon@sha256:56287410167d3e4c28350c4c5f725e0c4fcc195eeffdc4605c36053cfdb5e791,library/photon,2530,18468774,49.8,1,47,40,102,81,16,239,2,4,2
photon@sha256:82f5a59d0fbcc42ffd7211d772cec7838508c957f0fc42dc1ac0f92cd922a430,library/photon,2526,18468774,50.0,1,47,40,102,71,16,229,2,4,2
photon@sha256:77e394f2263d01ac3387fe5939a265a8a508e4c801f1b64e5bb6be791ddf9394,library/photon,2519,18468774,50.0,1,47,40,102,71,16,229,2,4,2
photon@sha256:2b04778c325477b26d66362747d62f1e7fc956373be9595dc5dd9e0eaeff626e,library/photon,2505,18468774,50.0,1,47,38,102,71,16,227,2,4,2
photon@sha256:4af6ed2aeb86c8ab206be754743d7f83386aa9021aeb380c45b6d21da8f264a3,library/photon,2491,18468774,50.1,1,47,38,100,71,16,225,2,4,2
archlinux@sha256:17a0d8bc467497f4245007c0969e42c1c4e679c75932aa60ade0c88b166216c9,library/archlinux,154,31932408,343.4,1,157,3,30,27,4,110,38,5,15
archlinux@sha256:2bf1eff21f22d04c419708e8c6e8fcbe9634e1802e839a80bf60020c540bd138,library/archlinux,149,31932408,343.6,1,157,3,30,27,4,110,38,5,15
archlinux@sha256:97b57d96e956c96abc53c08ce4fd79bbdac22c559c6c9d56057f00cce49bb9ad,library/archlinux,144,31932408,343.6,1,157,3,30,27,4,110,38,5,15
archlinux@sha256:ad458d551f760c99654cbadaf418f9d52511604462be3838fe183a6d042b58a0,library/archlinux,136,31932408,343.6,1,157,3,30,27,4,110,38,5,15
archlinux@sha256:86480447275383bee14322c6cd282de8077c14ba012d9cebc3a036f380c4835f,library/archlinux,129,31932408,345.0,1,158,3,30,27,4,87,41,5,15
archlinux@sha256:cc333cb344d8cb4915cb167b31480a0879303a790b555a64051dd40335669222,library/archlinux,121,31932408,345.1,1,158,3,30,27,4,87,41,5,15
archlinux@sha256:0755415f74a28c1929b1943844e3ee61fc56b7c184adb0520c3fcc296aa5524a,library/archlinux,113,31932408,345.1,1,158,3,30,27,4,87,40,5,15
archlinux@sha256:3fd66e68b64d8aaa5403981bcb0b053bd93e3f0b5ad12de089cb282d75687c2e,library/archlinux,108,31932408,345.4,1,158,3,30,27,4,87,40,5,15
archlinux@sha256:c2f8ab73bfeb71ca21edfd2613e96aeb4166835e5cc4139c12fafd0823f57b0d,library/archlinux,101,31932408,345.5,1,158,3,30,27,4,87,41,5,15
archlinux@sha256:0a97b836b7baa8a78ac87d4c636f002fad5caf20c89f782c94e23aa742053948,library/archlinux,93,31932408,268.0,1,169,3,30,27,4,87,41,5,15
busybox@sha256:90bf9cc8a2592916de5e09e93c183e3974b22f83e7747f799ed9b40f77af3dc1,library/busybox,2451,12555858078,0.8,1,1,1,10,3,2,16,0,3,0
busybox@sha256:7117686bc45bac249f7420064ad45fd4f31e0219b816b92685ec06134f7c96a5,library/busybox,1246,12555858078,0.8,2,1,1,1,1,2,5,0,3,0
busybox@sha256:b8d1827e38a1d49cd17217efd7b07d689e4ea1744e39c7dcbb95533d175bea65,library/busybox,58,12555858078,2.2,10,1,0,0,1,2,3,0,3,0
centos@sha256:50b9a3bc27378889210f88d6d0695938e45a912aa99b3fdacfb9a0fef511f15a,library/centos,2207,1182553689,75.8,2,158,10,161,1556,1375,3107,11,4,10
cirros@sha256:bcaa15243a65a89a2647593774048f6bc5a07ecbe31326fc80ba8cf94067eca9,library/cirros,602,6893871,7.4,4,3,3,14,26,8,51,0,5,1
debian@sha256:f86f3b55826a67fdd6d693f6f2a66f2e396747baf24b9ca4fa4cc4a3725895c8,library/debian,13,1625572102,30.3,1,96,17,102,192,115,521,13,4,3
debian@sha256:c058fd7332876d1a51c076e2772a41c6e39c5e6ce6ef01c325cf6a898b27240d,library/debian,3257,1625572102,45.2,1,82,82,207,141,109,686,2,4,3
debian@sha256:cd925a551a6f6635e4c7f9387b9d92958d2e80e238c853c63231d94e89848ac0,library/debian,13,1625572102,48.7,1,76,11,56,92,15,226,1,4,2
debian@sha256:b5988a9ac9a2394af81ae59804a9e9606cd9cc2d4885a72e88304c21c6d3adb2,library/debian,2,1625572102,48.7,1,76,11,56,92,15,227,1,4,2
debian@sha256:17e74710c854b168d973b925483c064664758a83388c3406dcc8bc841dcffb20,library/debian,3223,1625572102,38.1,1,80,26,96,125,88,395,4,4,3
debian@sha256:9c66126bc7b99eecd237939fb1aebab0be6f828ca547525bc31fc8ddd59b9aaa,library/debian,2,1625572102,30.3,2,96,17,102,193,157,616,17,4,3
debian@sha256:54db7bf172805d58edd864b5809e5d8272f879134f574afaf48cd0d9d1700fd0,library/debian,44,1625572102,28.2,1,88,14,69,180,93,430,3,4,2
archlinux@sha256:8b73d63f60a6f2c32dd8fccf6e0e30a5605f2b305d784d43cba0b72680b48a44,library/archlinux,1774,31932408,232.4,1,132,1,13,19,7,46,40,4,11
archlinux@sha256:d98153d4410bb5b0e9236ce7a952036b77236d4f90824ac16ea204db8e92619f,library/archlinux,1767,31932408,232.7,1,132,1,13,19,6,45,40,4,11
archlinux@sha256:6cee62487a1defcbd0c2782a137b8e2de4e7243e8bbd6ecf7c7aa219ae2b5552,library/archlinux,1760,31932408,232.7,1,132,1,13,17,6,43,39,4,11
archlinux@sha256:ba0e2cf00c169ee6a8cddfde4aff31f58fb19102bee7d0cab4d6cb69eecb47bb,library/archlinux,1746,31932408,230.8,1,132,1,13,17,6,43,39,4,11
archlinux@sha256:c0f41a36378f28df439cbf078c86f99443e0b808d0eb4a03ed3f6794f495c6a3,library/archlinux,1739,31932408,230.8,1,132,1,13,17,6,43,40,4,11
archlinux@sha256:adf96545f7722ba25d339ff191ad8dd4139aeeaa2c64f61fa1d500fdd902506d,library/archlinux,1732,31932408,230.8,1,132,1,13,16,6,42,40,4,11
archlinux@sha256:d1a22ae3e7f7bd0cbd25ea83d934b02abd7ddab63ec05a18a62e26e41bb7ed22,library/archlinux,1697,31932408,232.2,1,133,1,10,16,5,38,40,4,11
archlinux@sha256:5e881249d0626bb8b4ebddffadc7e1abee3b5fb901a9483a64800297062b2cdc,library/archlinux,1689,31932408,232.4,1,133,1,10,16,5,38,40,4,11
archlinux@sha256:b2c1e5360b2fdf1c0ccc74ad866e0898016eb44a9278bbd7149ed29ae153ebb9,library/archlinux,1683,31932408,232.4,1,133,1,10,16,5,38,39,4,11
archlinux@sha256:5ec5ce215ec4028b32de9d4b125a239bcb1f6c7b361b2831d1dd04b18bf34c01,library/archlinux,1676,31932408,232.4,1,133,1,10,16,5,38,39,4,11
archlinux@sha256:e9788016d8b59ce59bdce42dc9bcabb79f1cb2ecd157914c9d9392ffd8a301f1,library/archlinux,1669,31932408,232.4,1,133,1,10,16,5,38,40,4,11
amazonlinux@sha256:2eb54dce9209bfc2d447a194931061e65934ead40995052e87d2785d7a7e7959,library/amazonlinux,2241,963689227,451.0,1,113,16,87,191,1,295,20,3,4
amazonlinux@sha256:548e328ccb1bbbad1dbda7f99ffaefd4483824631e5320dbe11f9e49b4761c67,library/amazonlinux,2241,963689227,62.4,1,113,16,87,191,1,295,20,3,3
amazonlinux@sha256:3cf2daadc91456359e4ae9e026c7d4eefe9c8e7de92022934b026e42e53c934b,library/amazonlinux,2151,963689227,449.2,1,113,16,86,187,1,290,20,3,3
amazonlinux@sha256:7d26828be43385154dc3a82a1f99582aab4393627d42c7fd6f30eb6a53ce1756,library/amazonlinux,2151,963689227,62.4,1,113,16,86,187,1,290,20,3,3
amazonlinux@sha256:f06ab271a91ce339a3e47de34f9a38ad8301b72db0c92f773341dcc8c0713477,library/amazonlinux,1980,963689227,449.2,1,113,16,73,172,1,262,20,3,3
